clause_depth,correct,dataset,dependency_distance,dependency_distance_bucket,failure,grammatical,grammatical_score,model_id,model_name,model_provider,near_failure,pair_id,phenomenon,preference_margin,subtype,template_type,ungrammatical,ungrammatical_score
1,False,benchmark,5,long_5_plus,True,The author who the mechanics trust writes.,-10.811710902622767,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0104,agreement,-0.0021580287388385244,object_relative_clause_plural_embedded_who,relative_clause,The author who the mechanics trust write.,-10.809552873883929
0,True,benchmark,1,short_1,False,The robot notices.,-10.807650248209635,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,simple_agreement-0105,agreement,0.00028355916341205045,simple_singular,simple_agreement,The robot notice.,-10.807933807373047
0,False,benchmark,4,medium_2_4,True,The drivers behind the instrument listen.,-10.80648422241211,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0106,agreement,-0.005680084228515625,pp_singular_attractor_behind,pp_attractor,The drivers behind the instrument listens.,-10.800804138183594
1,True,benchmark,5,long_5_plus,False,The nurse that the coach supports sleeps.,-10.804930550711495,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0107,agreement,0.0009405953543542012,object_relative_clause_that,relative_clause,The nurse that the coach supports sleep.,-10.805871146065849
0,False,benchmark,1,short_1,True,The birds work.,-10.831222534179688,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,simple_agreement-0108,agreement,-0.0027211507161464255,simple_plural,simple_agreement,The birds works.,-10.828501383463541
0,True,benchmark,4,medium_2_4,False,The manager beside the students dances.,-10.843463897705078,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0109,agreement,0.003269195556640625,pp_plural_attractor_beside,pp_attractor,The manager beside the students dance.,-10.846733093261719
1,False,benchmark,5,long_5_plus,True,The guard who the artist follows laughs.,-10.818628583635602,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0110,agreement,-0.0042844499860486,object_relative_clause_who,relative_clause,The guard who the artist follows laugh.,-10.814344133649554
0,True,benchmark,1,short_1,False,The robot answers.,-10.808283487955729,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,False,simple_agreement-0111,agreement,0.01442845662434955,simple_singular,simple_agreement,The robot answer.,-10.822711944580078
0,False,benchmark,4,medium_2_4,True,The chefs beside the garden wait.,-10.84194310506185,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0112,agreement,-0.0013211568196620505,pp_singular_attractor_beside,pp_attractor,The chefs beside the garden waits.,-10.840621948242188
1,False,benchmark,5,long_5_plus,True,The pilots that the artist observes read.,-10.817345755440849,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0113,agreement,-0.008492606026786476,plural_object_relative_clause_that,relative_clause,The pilots that the artist observes reads.,-10.808853149414062
0,True,benchmark,1,short_1,False,The judges write.,-10.82406997680664,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,simple_agreement-0114,agreement,0.0052884419759120505,simple_plural,simple_agreement,The judges writes.,-10.829358418782553
0,True,benchmark,4,medium_2_4,False,The chef with the students answers.,-10.840836842854818,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0115,agreement,0.004375457763671875,pp_plural_attractor_with,pp_attractor,The chef with the students answer.,-10.84521230061849
1,True,benchmark,5,long_5_plus,False,The dancer that the farmers support waits.,-10.805455889020648,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0116,agreement,0.0013057163783471992,object_relative_clause_plural_embedded_that,relative_clause,The dancer that the farmers support wait.,-10.806761605398995
0,False,benchmark,1,short_1,True,The author studies.,-10.836752573649088,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,simple_agreement-0117,agreement,-0.000965118408203125,simple_singular,simple_agreement,The author study.,-10.835787455240885
0,True,benchmark,4,medium_2_4,False,The guards with the instrument work.,-10.819969177246094,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0118,agreement,0.006587982177734375,pp_singular_attractor_with,pp_attractor,The guards with the instrument works.,-10.826557159423828
1,True,benchmark,5,long_5_plus,False,The judge who the visitors see runs.,-10.808267865862165,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0119,agreement,0.00454275948660765,object_relative_clause_plural_embedded_who,relative_clause,The judge who the visitors see run.,-10.812810625348773
0,True,benchmark,1,short_1,False,The nurses close.,-10.821052551269531,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,simple_agreement-0120,agreement,0.0077807108561191995,simple_plural,simple_agreement,The nurses closes.,-10.82883326212565
0,True,benchmark,4,medium_2_4,False,The teacher near the computers travels.,-10.816633860270182,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0121,agreement,0.0010045369466151755,pp_plural_attractor_near,pp_attractor,The teacher near the computers travel.,-10.817638397216797
1,True,benchmark,5,long_5_plus,False,The pilot that the singer teaches returns.,-10.818831307547432,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0122,agreement,0.0036577497209826504,object_relative_clause_that,relative_clause,The pilot that the singer teaches return.,-10.822489057268415
0,True,benchmark,1,short_1,False,The author waits.,-10.825050354003906,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,False,simple_agreement-0123,agreement,0.01169459025065045,simple_singular,simple_agreement,The author wait.,-10.836744944254557
0,False,benchmark,4,medium_2_4,True,The birds near the computer laugh.,-10.821694691975912,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0124,agreement,-0.0067227681477870505,pp_singular_attractor_near,pp_attractor,The birds near the computer laughs.,-10.814971923828125
1,True,benchmark,5,long_5_plus,False,The guard who the librarian supports notices.,-10.813611030578613,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0125,agreement,5.245208740234375e-05,object_relative_clause_who,relative_clause,The guard who the librarian supports notice.,-10.813663482666016
0,True,benchmark,1,short_1,False,The judges move.,-10.832260131835938,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,simple_agreement-0126,agreement,0.0015716552734375,simple_plural,simple_agreement,The judges moves.,-10.833831787109375
0,True,benchmark,4,medium_2_4,False,The nurse behind the students writes.,-10.813880920410156,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,False,pp_attractor-0127,agreement,0.01509857177734375,pp_plural_attractor_behind,pp_attractor,The nurse behind the students write.,-10.8289794921875
1,False,benchmark,5,long_5_plus,True,The drivers that the lawyer follows smile.,-10.808910914829799,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0128,agreement,-0.0062713623046875,plural_object_relative_clause_that,relative_clause,The drivers that the lawyer follows smiles.,-10.802639552525111
0,False,benchmark,1,short_1,True,The musician laughs.,-10.820040384928385,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,False,simple_agreement-0129,agreement,-0.010776519775390625,simple_singular,simple_agreement,The musician laugh.,-10.809263865152994
0,False,benchmark,4,medium_2_4,True,The dancers behind the book open.,-10.802810668945312,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0130,agreement,-0.0007311503092441995,pp_singular_attractor_behind,pp_attractor,The dancers behind the book opens.,-10.802079518636068
1,True,benchmark,5,long_5_plus,False,The boy that the coaches help arrives.,-10.821795872279576,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0131,agreement,0.0007880074637274248,object_relative_clause_plural_embedded_that,relative_clause,The boy that the coaches help arrive.,-10.822583879743304
0,False,benchmark,1,short_1,True,The drivers answer.,-10.834111531575521,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,False,simple_agreement-0132,agreement,-0.014034271240234375,simple_plural,simple_agreement,The drivers answers.,-10.820077260335287
0,False,benchmark,4,medium_2_4,True,The guard beside the students listens.,-10.84570566813151,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0133,agreement,-0.005680084228515625,pp_plural_attractor_beside,pp_attractor,The guard beside the students listen.,-10.840025583902994
1,True,benchmark,5,long_5_plus,False,The actor who the visitors follow sleeps.,-10.810123988560267,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0134,agreement,0.00093841552734375,object_relative_clause_plural_embedded_who,relative_clause,The actor who the visitors follow sleep.,-10.811062404087611
0,False,benchmark,1,short_1,True,The scientist opens.,-10.822943369547525,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,simple_agreement-0135,agreement,-0.0002263387044258991,simple_singular,simple_agreement,The scientist open.,-10.8227170308431
0,False,benchmark,4,medium_2_4,True,The writers beside the map speak.,-10.834706624348959,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0136,agreement,-0.0010579427083339255,pp_singular_attractor_beside,pp_attractor,The writers beside the map speaks.,-10.833648681640625
1,True,benchmark,5,long_5_plus,False,The dancer that the lawyer remembers dances.,-10.800519670758929,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0137,agreement,0.005872453962053825,object_relative_clause_that,relative_clause,The dancer that the lawyer remembers dance.,-10.806392124720983
0,True,benchmark,1,short_1,False,The writers listen.,-10.808748881022135,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,False,simple_agreement-0138,agreement,0.01009496053059955,simple_plural,simple_agreement,The writers listens.,-10.818843841552734
0,True,benchmark,4,medium_2_4,False,The pilot with the students smiles.,-10.84494145711263,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0139,agreement,0.0040766398111973245,pp_plural_attractor_with,pp_attractor,The pilot with the students smile.,-10.849018096923828
1,True,benchmark,5,long_5_plus,False,The teacher who the editor observes travels.,-10.806238446916852,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0140,agreement,0.0004414149693090508,object_relative_clause_who,relative_clause,The teacher who the editor observes travel.,-10.806679861886161
0,True,benchmark,1,short_1,False,The author dances.,-10.833669026692709,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,simple_agreement-0141,agreement,0.0020548502604160745,simple_singular,simple_agreement,The author dance.,-10.835723876953125
0,True,benchmark,4,medium_2_4,False,The actors with the key work.,-10.826956431070963,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0142,agreement,0.0065511067708339255,pp_singular_attractor_with,pp_attractor,The actors with the key works.,-10.833507537841797
1,False,benchmark,5,long_5_plus,True,The birds that the artist teaches arrive.,-10.82058606828962,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0143,agreement,-0.0007880074637274248,plural_object_relative_clause_that,relative_clause,The birds that the artist teaches arrives.,-10.819798060825892
0,True,benchmark,1,short_1,False,The pilots open.,-10.831300099690756,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,simple_agreement-0144,agreement,0.0001691182454415241,simple_plural,simple_agreement,The pilots opens.,-10.831469217936197
0,True,benchmark,4,medium_2_4,False,The scientist near the students writes.,-10.816148122151693,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,False,pp_attractor-0145,agreement,0.01509857177734375,pp_plural_attractor_near,pp_attractor,The scientist near the students write.,-10.831246693929037
1,False,benchmark,5,long_5_plus,True,The pilot that the librarians admire speaks.,-10.820883856879341,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0146,agreement,-0.0006340874565982091,object_relative_clause_plural_embedded_that,relative_clause,The pilot that the librarians admire speak.,-10.820249769422743
0,True,benchmark,1,short_1,False,The dog travels.,-10.825581868489584,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,simple_agreement-0147,agreement,0.0022265116373691995,simple_singular,simple_agreement,The dog travel.,-10.827808380126953
0,True,benchmark,4,medium_2_4,False,The scientists near the painting study.,-10.802973429361979,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0148,agreement,0.00057220458984375,pp_singular_attractor_near,pp_attractor,The scientists near the painting studies.,-10.803545633951822
1,True,benchmark,5,long_5_plus,False,The dancer who the coaches support reads.,-10.815133231026786,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0149,agreement,0.006326947893414925,object_relative_clause_plural_embedded_who,relative_clause,The dancer who the coaches support read.,-10.821460178920201
0,False,benchmark,1,short_1,True,The boys wait.,-10.84039560953776,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,False,simple_agreement-0150,agreement,-0.011690775553384825,simple_plural,simple_agreement,The boys waits.,-10.828704833984375
0,True,benchmark,4,medium_2_4,False,The dog behind the letters waits.,-10.830499013264975,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0151,agreement,0.001393636067707149,pp_plural_attractor_behind,pp_attractor,The dog behind the letters wait.,-10.831892649332682
1,True,benchmark,5,long_5_plus,False,The pilot that the farmer sees runs.,-10.800936017717634,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0152,agreement,0.004540579659598976,object_relative_clause_that,relative_clause,The pilot that the farmer sees run.,-10.805476597377233
0,False,benchmark,1,short_1,True,The boy laughs.,-10.839605967203775,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,False,simple_agreement-0153,agreement,-0.010143280029296875,simple_singular,simple_agreement,The boy laugh.,-10.829462687174479
0,False,benchmark,4,medium_2_4,True,The writers behind the cabinet return.,-10.819842020670572,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0154,agreement,-0.008037567138671875,pp_singular_attractor_behind,pp_attractor,The writers behind the cabinet returns.,-10.8118044535319
1,False,benchmark,5,long_5_plus,True,The guard who the farmer remembers listens.,-10.799322945731026,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0155,agreement,-0.005296979631696175,object_relative_clause_who,relative_clause,The guard who the farmer remembers listen.,-10.79402596609933
0,True,benchmark,1,short_1,False,The musicians listen.,-10.823379516601562,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,simple_agreement-0156,agreement,0.009663899739583925,simple_plural,simple_agreement,The musicians listens.,-10.833043416341146
0,True,benchmark,4,medium_2_4,False,The musician beside the reports runs.,-10.817752838134766,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,pp_attractor-0157,agreement,0.005702972412109375,pp_plural_attractor_beside,pp_attractor,The musician beside the reports run.,-10.823455810546875
1,False,benchmark,5,long_5_plus,True,The students that the librarian observes study.,-10.827086448669434,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,True,relative_clause-0158,agreement,-0.0004520416259765625,plural_object_relative_clause_that,relative_clause,The students that the librarian observes studies.,-10.826634407043457
0,True,benchmark,1,short_1,False,The musician smiles.,-10.808040618896484,hf_tiny_gpt2,sshleifer/tiny-gpt2,huggingface,False,simple_agreement-0159,agreement,0.0134442647298183,simple_singular,simple_agreement,The musician smile.,-10.821484883626303
